processid,sampleid,recordID,catalognum,fieldnum,institution_storing,collection_code,bin_uri,phylum_taxID,phylum_name,class_taxID,class_name,order_taxID,order_name,family_taxID,family_name,subfamily_taxID,subfamily_name,genus_taxID,genus_name,species_taxID,species_name,subspecies_taxID,subspecies_name,identification_provided_by,identification_method,identification_reference,tax_note,voucher_status,tissue_type,collection_event_id,collectors,collectiondate_start,collectiondate_end,collectiontime,collection_note,site_code,sampling_protocol,lifestage,sex,reproduction,habitat,associated_specimens,associated_taxa,extrainfo,notes,lat,lon,coord_source,coord_accuracy,elev,depth,elev_accuracy,depth_accuracy,country,province_state,region,sector,exactsite,image_ids,image_urls,media_descriptors,captions,copyright_holders,copyright_years,copyright_licenses,copyright_institutions,photographers
GBAP5932-19,KF625071,9701308,,KF625071,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,216744,Craugastoridae,455885,Holoadeninae,519291,Euparkerella,519292,Euparkerella brasiliensis,NA,NA,,NA,"Parker, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-22.467,-42.757,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP5936-19,KF625075,9701312,,KF625075,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,216744,Craugastoridae,455885,Holoadeninae,519291,Euparkerella,519292,Euparkerella brasiliensis,NA,NA,,NA,"Parker, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-22.958,-43.278,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP5945-19,KF625057,9701321,,KF625057,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,216744,Craugastoridae,455885,Holoadeninae,519291,Euparkerella,903298,Euparkerella cochranae,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-22.5,-43,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP7034-19,KF621218,9702410,,KF621218,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,25169,Microhylidae,267101,Gastrophryninae,103298,Chiasmocleis,518637,Chiasmocleis avilapiresae,NA,NA,,NA,"Peloso and Sturaro, 2008",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP7723-19,KJ004267,9703099,,KJ004267,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,182216,Scinax,257828,Scinax fuscomarginatus,NA,NA,,NA,"Lutz, 1925",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP7769-19,KJ004194,9703145,,KJ004194,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,182216,Scinax,257828,Scinax fuscomarginatus,NA,NA,,NA,"Lutz, 1925",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP7772-19,KJ004197,9703148,,KJ004197,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,182216,Scinax,257828,Scinax fuscomarginatus,NA,NA,,NA,"Lutz, 1925",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP7782-19,KJ004207,9703158,,KJ004207,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,182216,Scinax,257828,Scinax fuscomarginatus,NA,NA,,NA,"Lutz, 1925",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP7800-19,KJ004227,9703176,,KJ004227,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,182216,Scinax,257828,Scinax fuscomarginatus,NA,NA,,NA,"Lutz, 1925",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP7817-19,KJ004244,9703193,,KJ004244,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,182216,Scinax,257828,Scinax fuscomarginatus,NA,NA,,NA,"Lutz, 1925",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP7914-19,KF674797,9703290,,KF674797,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,597921,Adenomera thomei,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP7936-19,KF674778,9703312,,KF674778,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,608937,Adenomera marmorata,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP7955-19,KF674585,9703331,,KF674585,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,759131,Adenomera simonstuarti,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP7973-19,KF674509,9703349,,KF674509,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,518644,Adenomera andreae,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP7976-19,KF674513,9703352,,KF674513,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,518644,Adenomera andreae,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP7980-19,KF674517,9703356,,KF674517,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,518644,Adenomera andreae,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP8018-19,KF674556,9703394,,KF674556,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,518644,Adenomera andreae,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP8020-19,KF674558,9703396,,KF674558,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,518644,Adenomera andreae,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP8124-19,KF674761,9703500,,KF674761,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,759139,Adenomera sp. S,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP8127-19,KF674707,9703503,,KF674707,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,759135,Adenomera sp. F,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP8150-19,KF674698,9703526,,KF674698,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,903202,Adenomera sp. B,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP8179-19,KF674741,9703555,,KF674741,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,903203,Adenomera sp. I,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP8186-19,KF674755,9703562,,KF674755,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,669845,Adenomera araucaria,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP9219-19,KJ833338,9704595,,KJ833338,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,123207,Dendropsophus,682703,Dendropsophus aff. minutus,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP9232-19,KJ833351,9704608,,KJ833351,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,123207,Dendropsophus,682703,Dendropsophus aff. minutus,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP9268-19,KJ833390,9704644,,KJ833390,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,123207,Dendropsophus,682703,Dendropsophus aff. minutus,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP9283-19,KJ833405,9704659,,KJ833405,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,123207,Dendropsophus,682703,Dendropsophus aff. minutus,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP9323-19,KJ833446,9704699,,KJ833446,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,123207,Dendropsophus,682703,Dendropsophus aff. minutus,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP9346-19,KJ833472,9704722,,KJ833472,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,123207,Dendropsophus,682703,Dendropsophus aff. minutus,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP9390-19,KJ833522,9704766,,KJ833522,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,123207,Dendropsophus,682703,Dendropsophus aff. minutus,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP9407-19,KJ833547,9704783,,KJ833547,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,123207,Dendropsophus,682703,Dendropsophus aff. minutus,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP9425-19,KJ933646,9704801,,KJ933646,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,123207,Dendropsophus,682703,Dendropsophus aff. minutus,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP9920-19,KM024346,9705296,,KM024346,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,112096,Hypsiboas,388437,Hypsiboas lanciformis,NA,NA,,NA,"Cope, 1871",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP9947-19,KM024368,9705323,,KM024368,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751119,Lophyohylinae,246602,Osteocephalus,388493,Osteocephalus taurinus,NA,NA,,NA,"Steindachner, 1862",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-8.65,-61.42,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP9950-19,KM024347,9705326,,KM024347,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,112096,Hypsiboas,502217,Hypsiboas leptolineatus,NA,NA,,NA,"Braun and Braun, 1977",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP9962-19,KM024388,9705338,,KM024388,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,903220,Leptodactylus sp. RAE-2014b,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-8.533,-61.474,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP9977-19,KM024345,9705353,,KM024345,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,112096,Hypsiboas,527487,Hypsiboas joaquini,NA,NA,,NA,"Lutz, 1968",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMAB653-15,KM509759,6217136,FieldNumber MTR12362:::PT-281,KM509759,"Mined from GenBank, NCBI",NA,BOLD:ACW1284,18,Chordata,50,Amphibia,219,Anura,25169,Microhylidae,267101,Gastrophryninae,257805,Arcovomer,257806,Arcovomer passarellii,NA,NA,,NA,"Carvalho, 1954",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,taxon:1138477,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,Espirito Santo,"Espirito Santo, Linhares",NA,,NA,,,NA,,NA,,,
GBMNB2031-20,MN900800,11547724,CFBH6720,,"Mined from GenBank, NCBI",NA,BOLD:ACA4709,18,Chordata,50,Amphibia,219,Anura,257745,Brachycephalidae,NA,,494868,Ischnocnema,982921,Ischnocnema sp. LN01,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNB2356-20,MT036199,11548049,CFBH17477,,"Mined from GenBank, NCBI",NA,BOLD:ACF9137,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,608937,Adenomera marmorata,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-23.8496,-45.3665,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNB2378-20,MT036221,11548071,CFBHt14307,,"Mined from GenBank, NCBI",NA,,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,397552,Adenomera,608937,Adenomera marmorata,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-22.9598,-43.277,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMNC75299-20,MN953353,12486629,MTR 16128,MN953353,"Mined from GenBank, NCBI",NA,BOLD:ACF6951,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751119,Lophyohylinae,257803,Phyllodytes,527618,Phyllodytes melanomystax,NA,NA,,NA,"Caramaschi, Silva and Britto-Pereira, 1992",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1172-21,MT496480,12719754,SIL68,,"Mined from GenBank, NCBI",NA,BOLD:ABY6883,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,494871,Leptodactylus macrosternum,NA,NA,,NA,"Miranda-Ribeiro, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-7.36284,-46.63,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND1187-21,MT495999,12719769,AAGARDA11571,,"Mined from GenBank, NCBI",NA,BOLD:ABY6883,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,494871,Leptodactylus macrosternum,NA,NA,,NA,"Miranda-Ribeiro, 1926",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-9.27769,-43.3293,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND303-21,MT804782,12718885,UFMG10346,,"Mined from GenBank, NCBI",NA,BOLD:ACN4856,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,779987,Boana,996451,Boana goiana,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND306-21,MT804780,12718888,ZUFG3404,,"Mined from GenBank, NCBI",NA,BOLD:ACN4861,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751120,Cophomantinae,779987,Boana,996451,Boana goiana,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND494-21,MT583196,12719076,MAP_T1522,,"Mined from GenBank, NCBI",NA,BOLD:AEH4210,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,182216,Scinax,474677,Scinax x-signatus,NA,NA,,NA,"Spix, 1824",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND537-21,MG600502,12719119,,,"Mined from GenBank, NCBI",NA,BOLD:AEH7721,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,518638,Leiuperinae,34380,Physalaemus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,Museum ID: UFMG<BRA>:5418,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND61351-21,MZ079516,13661588,MTR21946,MZ079516,"Mined from GenBank, NCBI",NA,BOLD:ACG2163,18,Chordata,50,Amphibia,219,Anura,1384,Bufonidae,NA,,112082,Rhinella,112132,Rhinella granulosa,NA,NA,,NA,"Spix, 1824",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-13.6822,-39.4873,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND645-21,MT496526,12719227,UFBA15105,,"Mined from GenBank, NCBI",NA,BOLD:ACA3497,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,494870,Leptodactylus latrans,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-12.946,-38.3982,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBMND753-21,MT496405,12719335,MAPT1373,,"Mined from GenBank, NCBI",NA,BOLD:AEH8500,18,Chordata,50,Amphibia,219,Anura,34379,Leptodactylidae,112064,Leptodactylinae,34389,Leptodactylus,NA,,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-19.5767,-57.0189,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
OSTEO035-14,Otau18_MTR12669,4564327,MTR12669,,Universidade de Sao Paulo,NA,BOLD:ACD4066,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,751119,Lophyohylinae,246602,Osteocephalus,388493,Osteocephalus taurinus,NA,NA,,NA,"Steindachner, 1862",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,Extraction J 2814,,-4.597,-58.221,NA,NA,NA,NA,NA,NA,Brazil,Amazonas,Ponta do Apinari,NA,,NA,,,NA,,NA,,,
GBAP10053-19,KU359524,9705429,,KU359524,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,903649,Ololygon,903651,Ololygon longilinea,NA,NA,,NA,,NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-21.05,-45.34,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP10080-19,KU359478,9705456,,KU359478,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,182216,Scinax,257809,Scinax fuscovarius,NA,NA,,NA,"Lutz, 1925",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-21.25,-46.07,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP10082-19,KU359480,9705458,,KU359480,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,182216,Scinax,257809,Scinax fuscovarius,NA,NA,,NA,"Lutz, 1925",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-21.25,-46.07,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP10094-19,KU359519,9705470,,KU359519,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,182216,Scinax,257809,Scinax fuscovarius,NA,NA,,NA,"Lutz, 1925",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-22.16,-45.22,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP10254-19,KU359491,9705630,,KU359491,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,182216,Scinax,502215,Scinax perereca,NA,NA,,NA,"Pombal, Haddad and Kasahara, 1995",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-22.53,-46.19,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP10262-19,KU359499,9705638,,KU359499,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,182216,Scinax,502215,Scinax perereca,NA,NA,,NA,"Pombal, Haddad and Kasahara, 1995",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-22.53,-46.19,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP10274-19,KU359511,9705650,,KU359511,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,1381,Hylidae,101478,Hylinae,182216,Scinax,502215,Scinax perereca,NA,NA,,NA,"Pombal, Haddad and Kasahara, 1995",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-22.53,-46.19,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP10449-19,KP999241,9705825,,KP999241,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,257745,Brachycephalidae,NA,,257746,Brachycephalus,257747,Brachycephalus ephippium,NA,NA,,NA,"Spix, 1824",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP11570-19,KY886602,9706946,,KY886602,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,169874,Aromobatidae,224962,Allobatinae,81111,Allobates,169902,Allobates trilineatus,NA,NA,,NA,"Boulenger, 1884",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-7.433,-69.996,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP11576-19,KY886608,9706952,,KY886608,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,169874,Aromobatidae,224962,Allobatinae,81111,Allobates,169902,Allobates trilineatus,NA,NA,,NA,"Boulenger, 1884",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,-7.441,-73.657,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
GBAP12032-19,MK069978,9707408,,MK069978,University of Guelph,NA,,18,Chordata,50,Amphibia,219,Anura,169874,Aromobatidae,328763,Anomaloglossinae,169882,Anomaloglossus,169924,Anomaloglossus baeobatrachus,NA,NA,,NA,"Boistel and Massary, 1999",NA,,,NA,,NA,NA,,NA,NA,NA,,,,NA,NA,NA,,,2.3216,-51.6109,NA,NA,NA,NA,NA,NA,Brazil,,,NA,,NA,,,NA,,NA,,,
